Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min,Usage_Lag_1,Usage_Lag_7,Week_Over_Week_Growth,Seasonality_Factor
2024-06-28,West Europe,Storage,0,0,0,390,Summer,95,0,0.0,0.0,,1.0734430726288493
2024-06-29,West Europe,Storage,0,0,0,410,Summer,84,2,0.0,0.0,,1.0869563720976805
2024-06-30,West Europe,Storage,0,0,0,980,Summer,101,3,0.0,0.0,,1.130137144283149
2024-07-01,West Europe,Storage,0,0,0,356,Summer,98,0,0.0,0.0,,1.1176894056590425
2024-07-02,West Europe,Storage,0,0,0,762,Summer,87,3,0.0,0.0,,1.1370523258215082
2024-07-03,West Europe,Storage,0,0,0,939,Summer,107,0,0.0,0.0,,1.1643804412897876
2024-07-04,West Europe,Storage,0,0,0,556,Summer,100,2,0.0,0.0,,1.0610003463723203
2024-07-05,West Europe,Storage,0,0,0,304,Summer,81,0,0.0,0.0,,1.064410425295013
2024-07-06,West Europe,Storage,0,0,0,427,Summer,87,3,0.0,0.0,,1.1156578766045455
2024-07-07,West Europe,Storage,0,0,0,543,Summer,91,3,0.0,0.0,,1.1226413380736668
2024-07-08,West Europe,Storage,0,0,0,623,Summer,104,3,0.0,0.0,,1.1677864422641184
2024-07-09,West Europe,Storage,0,0,0,666,Summer,103,0,0.0,0.0,,1.0598337900835886
2024-07-10,West Europe,Storage,0,0,0,855,Summer,97,0,0.0,0.0,,1.0994268563709535
2024-07-11,West Europe,Storage,0,0,0,674,Summer,80,0,0.0,0.0,,1.0668169782079346
2024-07-12,West Europe,Storage,0,0,0,421,Summer,95,0,0.0,0.0,,1.1568082122309251
2024-07-13,West Europe,Storage,0,0,0,910,Summer,82,0,0.0,0.0,,1.1441103118317881
2024-07-14,West Europe,Storage,0,0,0,471,Summer,86,2,0.0,0.0,,1.0908628525707114
2024-07-15,West Europe,Storage,0,0,0,308,Summer,90,1,0.0,0.0,,1.178246929240733
2024-07-16,West Europe,Storage,0,0,0,499,Summer,97,2,0.0,0.0,,1.136174422200141
2024-07-17,West Europe,Storage,0,0,0,873,Summer,87,3,0.0,0.0,,1.1152460272240046
2024-07-18,West Europe,Storage,0,0,0,1184,Summer,106,0,0.0,0.0,,1.1810626449341561
2024-07-19,West Europe,Storage,0,0,0,613,Summer,100,0,0.0,0.0,,1.1065307272987097
2024-07-20,West Europe,Storage,0,0,0,686,Summer,84,3,0.0,0.0,,1.0977004335043912
2024-07-21,West Europe,Storage,0,0,0,690,Summer,97,3,0.0,0.0,,1.13570897851552
2024-07-22,West Europe,Storage,0,0,0,592,Summer,98,0,0.0,0.0,,1.1787104320508421
2024-07-23,West Europe,Storage,0,0,0,619,Summer,109,2,0.0,0.0,,1.1589327407029957
2024-07-24,West Europe,Storage,0,0,0,607,Summer,86,2,0.0,0.0,,1.179044063397104
2024-07-25,West Europe,Storage,0,0,0,327,Summer,85,3,0.0,0.0,,1.0527822774322777
2024-07-26,West Europe,Storage,0,0,0,829,Summer,82,0,0.0,0.0,,1.0782780333260829
2024-07-27,West Europe,Storage,0,0,0,448,Summer,96,0,0.0,0.0,,1.1066239840143388
2024-07-28,West Europe,Storage,0,0,0,1100,Summer,102,0,0.0,0.0,,1.0984230084835116
2024-07-29,West Europe,Storage,0,0,0,1161,Summer,94,0,0.0,0.0,,1.0837973407990522
2024-07-30,West Europe,Storage,0,0,0,841,Summer,99,1,0.0,0.0,,1.0675566610230314
2024-07-31,West Europe,Storage,0,0,0,745,Summer,100,3,0.0,0.0,,1.070438509214597
2024-08-01,West Europe,Storage,0,0,0,614,Summer,109,0,0.0,0.0,,1.0784624794127817
2024-08-02,West Europe,Storage,0,0,0,854,Summer,92,0,0.0,0.0,,1.1690750146256985
2024-08-03,West Europe,Storage,0,0,0,505,Summer,106,0,0.0,0.0,,1.1647986611103265
2024-08-04,West Europe,Storage,0,0,0,653,Summer,94,0,0.0,0.0,,1.0998278070072656
2024-08-05,West Europe,Storage,0,0,0,414,Summer,85,0,0.0,0.0,,1.1902735074690924
2024-08-06,West Europe,Storage,0,0,0,319,Summer,94,3,0.0,0.0,,1.1048146554657325
2024-08-07,West Europe,Storage,0,0,0,919,Summer,109,0,0.0,0.0,,1.192359120716533
2024-08-08,West Europe,Storage,0,0,0,888,Summer,87,2,0.0,0.0,,1.1457963960585795
2024-08-09,West Europe,Storage,0,0,0,629,Summer,84,0,0.0,0.0,,1.0930265895596587
2024-08-10,West Europe,Storage,0,0,0,545,Summer,91,0,0.0,0.0,,1.063985606102804
2024-08-11,West Europe,Storage,0,0,0,364,Summer,104,0,0.0,0.0,,1.0649195460015797
2024-08-12,West Europe,Storage,0,0,0,469,Summer,80,0,0.0,0.0,,1.0615461711965846
2024-08-13,West Europe,Storage,0,0,0,825,Summer,91,2,0.0,0.0,,1.1247429827316062
2024-08-14,West Europe,Storage,0,0,0,1196,Summer,88,0,0.0,0.0,,1.1464704024008032
2024-08-15,West Europe,Storage,0,0,0,629,Summer,91,0,0.0,0.0,,1.1608123072246346
2024-08-16,West Europe,Storage,0,0,0,912,Summer,89,0,0.0,0.0,,1.1052691581760035
2024-08-17,West Europe,Storage,0,0,0,1096,Summer,101,0,0.0,0.0,,1.0952345324089505
2024-08-18,West Europe,Storage,0,0,0,946,Summer,100,0,0.0,0.0,,1.0813240633653556
2024-08-19,West Europe,Storage,0,0,0,354,Summer,85,0,0.0,0.0,,1.1161867232755909
2024-08-20,West Europe,Storage,0,0,0,609,Summer,106,0,0.0,0.0,,1.1877222951173005
2024-08-21,West Europe,Storage,0,0,0,584,Summer,98,1,0.0,0.0,,1.067100825296659
2024-08-22,West Europe,Storage,0,0,0,427,Summer,107,0,0.0,0.0,,1.1062916537872383
2024-08-23,West Europe,Storage,0,0,0,367,Summer,103,1,0.0,0.0,,1.1407278956706373
2024-08-24,West Europe,Storage,0,0,0,302,Summer,103,0,0.0,0.0,,1.091055000282026
2024-08-25,West Europe,Storage,0,0,0,657,Summer,108,0,0.0,0.0,,1.1881788008004326
2024-08-26,West Europe,Storage,0,0,0,797,Summer,85,1,0.0,0.0,,1.1069591205167337
2024-08-27,West Europe,Storage,0,0,0,1167,Summer,96,2,0.0,0.0,,1.164070682523088
2024-08-28,West Europe,Storage,0,0,0,829,Summer,104,0,0.0,0.0,,1.1422488432385742
2024-08-29,West Europe,Storage,0,0,0,797,Summer,98,0,0.0,0.0,,1.1112236802744038
2024-08-30,West Europe,Storage,0,0,0,386,Summer,107,3,0.0,0.0,,1.113173129524595
2024-08-31,West Europe,Storage,0,0,0,1007,Summer,94,0,0.0,0.0,,1.1724630717443314
2024-09-01,West Europe,Storage,0,0,0,898,Autumn,83,2,0.0,0.0,,1.1297832897395843
2024-09-02,West Europe,Storage,0,0,0,1086,Autumn,100,0,0.0,0.0,,1.0922583608005967
2024-09-03,West Europe,Storage,0,0,0,911,Autumn,89,2,0.0,0.0,,1.1864884550198505
2024-09-04,West Europe,Storage,0,0,0,750,Autumn,96,0,0.0,0.0,,1.1812752071595096
2024-09-05,West Europe,Storage,0,0,0,570,Autumn,95,0,0.0,0.0,,1.0589071215972767
2024-09-06,West Europe,Storage,0,0,0,374,Autumn,95,0,0.0,0.0,,1.1916134510365386
2024-09-07,West Europe,Storage,0,0,0,936,Autumn,89,1,0.0,0.0,,1.1854778252132612
2024-09-08,West Europe,Storage,0,0,0,1020,Autumn,93,1,0.0,0.0,,1.0895426693629056
2024-09-09,West Europe,Storage,0,0,0,1124,Autumn,106,0,0.0,0.0,,1.1811553441259046
2024-09-10,West Europe,Storage,0,0,0,707,Autumn,104,0,0.0,0.0,,1.1806483846380509
2024-09-11,West Europe,Storage,0,0,0,410,Autumn,82,0,0.0,0.0,,1.0651218221017058
2024-09-12,West Europe,Storage,0,0,0,403,Autumn,90,0,0.0,0.0,,1.1097411767062682
2024-09-13,West Europe,Storage,0,0,0,983,Autumn,92,1,0.0,0.0,,1.1142969147376836
2024-09-14,West Europe,Storage,0,0,0,431,Autumn,97,3,0.0,0.0,,1.1517752822337393
2024-09-15,West Europe,Storage,0,0,0,961,Autumn,92,2,0.0,0.0,,1.051380500486415
2024-09-16,West Europe,Storage,0,0,0,986,Autumn,108,2,0.0,0.0,,1.177008471825832
2024-09-17,West Europe,Storage,0,0,0,699,Autumn,83,0,0.0,0.0,,1.1430031158309268
2024-09-18,West Europe,Storage,0,0,0,802,Autumn,102,1,0.0,0.0,,1.1386309065862614
2024-09-19,West Europe,Storage,0,0,0,621,Autumn,105,3,0.0,0.0,,1.1244820967343536
2024-09-20,West Europe,Storage,0,0,0,560,Autumn,81,0,0.0,0.0,,1.1209802069247334
2024-09-21,West Europe,Storage,0,0,0,378,Autumn,104,3,0.0,0.0,,1.1365987411855065
2024-09-22,West Europe,Storage,0,0,0,372,Autumn,100,2,0.0,0.0,,1.1055912919495328
2024-09-23,West Europe,Storage,0,0,0,858,Autumn,82,1,0.0,0.0,,1.081369797179412
2024-09-24,West Europe,Storage,0,0,0,564,Autumn,86,1,0.0,0.0,,1.0841091355316246
2024-09-25,West Europe,Storage,0,0,0,644,Autumn,96,0,0.0,0.0,,1.0691919446726204
2024-09-26,West Europe,Storage,0,0,0,364,Autumn,98,0,0.0,0.0,,1.0930922405909365
2024-09-27,West Europe,Storage,0,0,0,1177,Autumn,104,0,0.0,0.0,,1.0701997565128507
2024-09-28,West Europe,Storage,0,0,0,1079,Autumn,99,0,0.0,0.0,,1.103409833344889
2024-09-29,West Europe,Storage,0,0,0,674,Autumn,105,1,0.0,0.0,,1.1376807487346903
2024-09-30,West Europe,Storage,0,0,0,965,Autumn,107,0,0.0,0.0,,1.1933399840924164
2024-10-01,West Europe,Storage,0,0,0,916,Autumn,93,0,0.0,0.0,,1.1062172195400692
2024-10-02,West Europe,Storage,0,0,0,1192,Autumn,106,1,0.0,0.0,,1.1435483424526347
2024-10-03,West Europe,Storage,0,0,0,665,Autumn,88,0,0.0,0.0,,1.057030912418809
2024-10-04,West Europe,Storage,0,0,0,876,Autumn,88,0,0.0,0.0,,1.1665832661035218
2024-10-05,West Europe,Storage,0,0,0,302,Autumn,98,1,0.0,0.0,,1.1612447393219705
2024-10-06,West Europe,Storage,0,0,0,927,Autumn,82,3,0.0,0.0,,1.1564761434895745
2024-10-07,West Europe,Storage,0,0,0,467,Autumn,87,2,0.0,0.0,,1.1198414801078984
2024-10-08,West Europe,Storage,0,0,0,454,Autumn,89,3,0.0,0.0,,1.097273003723654
2024-10-09,West Europe,Storage,0,0,0,301,Autumn,85,3,0.0,0.0,,1.076111189815952
2024-10-10,West Europe,Storage,0,0,0,344,Autumn,92,0,0.0,0.0,,1.1462079419182227
2024-10-11,West Europe,Storage,0,0,0,759,Autumn,85,0,0.0,0.0,,1.1578512650409283
2024-10-12,West Europe,Storage,0,0,0,805,Autumn,82,0,0.0,0.0,,1.1407533553731302
2024-10-13,West Europe,Storage,0,0,0,312,Autumn,87,3,0.0,0.0,,1.1339628756456606
2024-10-14,West Europe,Storage,0,0,0,776,Autumn,88,1,0.0,0.0,,1.16719028869571
2024-10-15,West Europe,Storage,0,0,0,947,Autumn,106,2,0.0,0.0,,1.074825232508396
2024-10-16,West Europe,Storage,0,0,0,1051,Autumn,101,2,0.0,0.0,,1.1289806183090279
2024-10-17,West Europe,Storage,0,0,0,1031,Autumn,100,0,0.0,0.0,,1.1796928167352136
2024-10-18,West Europe,Storage,0,0,0,617,Autumn,98,1,0.0,0.0,,1.0725137887280705
2024-10-19,West Europe,Storage,0,0,0,1193,Autumn,85,0,0.0,0.0,,1.1133522032198477
2024-10-20,West Europe,Storage,0,0,0,604,Autumn,102,0,0.0,0.0,,1.1801274846784198
2024-10-21,West Europe,Storage,0,0,0,593,Autumn,101,0,0.0,0.0,,1.1855090259056287
2024-10-22,West Europe,Storage,0,0,0,782,Autumn,105,0,0.0,0.0,,1.063479069507245
2024-10-23,West Europe,Storage,0,0,0,359,Autumn,101,3,0.0,0.0,,1.0704267613375944
2024-10-24,West Europe,Storage,0,0,0,982,Autumn,101,0,0.0,0.0,,1.162407444804884
2024-10-25,West Europe,Storage,0,0,0,937,Autumn,81,1,0.0,0.0,,1.1437000198717804
2024-10-26,West Europe,Storage,0,0,0,852,Autumn,94,0,0.0,0.0,,1.157111512361005
2024-10-27,West Europe,Storage,0,0,0,625,Autumn,85,3,0.0,0.0,,1.1960753117709206
2024-10-28,West Europe,Storage,0,0,0,773,Autumn,91,0,0.0,0.0,,1.1805595372862059
2024-10-29,West Europe,Storage,0,0,0,301,Autumn,87,0,0.0,0.0,,1.0921092849883975
2024-10-30,West Europe,Storage,0,0,0,617,Autumn,90,1,0.0,0.0,,1.0664582488116372
2024-10-31,West Europe,Storage,0,0,0,1090,Autumn,80,1,0.0,0.0,,1.1047574555182544
2024-11-01,West Europe,Storage,0,0,0,692,Autumn,98,2,0.0,0.0,,1.1507624341787217
2024-11-02,West Europe,Storage,0,0,0,1186,Autumn,91,3,0.0,0.0,,1.123008509667043
2024-11-03,West Europe,Storage,0,0,0,544,Autumn,107,0,0.0,0.0,,1.0828017134906782
2024-11-04,West Europe,Storage,0,0,0,990,Autumn,99,3,0.0,0.0,,1.1589035836528419
2024-11-05,West Europe,Storage,0,0,0,559,Autumn,88,0,0.0,0.0,,1.1220245623385756
2024-11-06,West Europe,Storage,0,0,0,451,Autumn,96,0,0.0,0.0,,1.0537276323286007
2024-11-07,West Europe,Storage,0,0,0,1068,Autumn,95,0,0.0,0.0,,1.1206812461758506
2024-11-08,West Europe,Storage,0,0,0,838,Autumn,104,0,0.0,0.0,,1.1223146106576036
2024-11-09,West Europe,Storage,0,0,0,654,Autumn,86,0,0.0,0.0,,1.1544482044222506
2024-11-10,West Europe,Storage,0,0,0,441,Autumn,96,0,0.0,0.0,,1.137537376267768
2024-11-11,West Europe,Storage,0,0,0,556,Autumn,108,3,0.0,0.0,,1.1800160645566615
2024-11-12,West Europe,Storage,0,0,0,889,Autumn,87,3,0.0,0.0,,1.0866186062392118
2024-11-13,West Europe,Storage,0,0,0,898,Autumn,107,3,0.0,0.0,,1.0873811765461583
2024-11-14,West Europe,Storage,0,0,0,794,Autumn,108,0,0.0,0.0,,1.0983267414446767
2024-11-15,West Europe,Storage,0,0,0,1138,Autumn,98,0,0.0,0.0,,1.0735988949982154
2024-11-16,West Europe,Storage,0,0,0,612,Autumn,106,2,0.0,0.0,,1.1160028216866706
2024-11-17,West Europe,Storage,0,0,0,968,Autumn,89,0,0.0,0.0,,1.1601244669294137
2024-11-18,West Europe,Storage,0,0,0,650,Autumn,101,3,0.0,0.0,,1.097773011215805
2024-11-19,West Europe,Storage,0,0,0,932,Autumn,98,2,0.0,0.0,,1.0900524295850047
2024-11-20,West Europe,Storage,0,0,0,762,Autumn,104,1,0.0,0.0,,1.1762666504745884
2024-11-21,West Europe,Storage,0,0,0,911,Autumn,106,0,0.0,0.0,,1.183779173638072
2024-11-22,West Europe,Storage,0,0,0,727,Autumn,103,0,0.0,0.0,,1.0883793571444789
2024-11-23,West Europe,Storage,0,0,0,339,Autumn,83,3,0.0,0.0,,1.1334847360368607
2024-11-24,West Europe,Storage,0,0,0,965,Autumn,100,1,0.0,0.0,,1.1838645343188867
2024-11-25,West Europe,Storage,0,0,0,641,Autumn,86,1,0.0,0.0,,1.154283837397734
2024-11-26,West Europe,Storage,0,0,0,797,Autumn,82,0,0.0,0.0,,1.065513182829121
2024-11-27,West Europe,Storage,0,0,0,578,Autumn,83,3,0.0,0.0,,1.1805956198855483
2024-11-28,West Europe,Storage,0,0,0,1096,Autumn,93,1,0.0,0.0,,1.161479859018089
2024-11-29,West Europe,Storage,0,0,0,965,Autumn,95,2,0.0,0.0,,1.1957471126272718
2024-11-30,West Europe,Storage,0,0,0,1007,Autumn,106,0,0.0,0.0,,1.0887866249883917
2024-12-01,West Europe,Storage,0,0,0,669,Winter,90,3,0.0,0.0,,1.0838579024923192
2024-12-02,West Europe,Storage,0,0,0,1149,Winter,89,2,0.0,0.0,,1.196887650518753
2024-12-03,West Europe,Storage,0,0,0,390,Winter,94,2,0.0,0.0,,1.1635544876186217
2024-12-04,West Europe,Storage,0,0,0,446,Winter,103,0,0.0,0.0,,1.0508992617674775
2024-12-05,West Europe,Storage,0,0,0,1161,Winter,93,1,0.0,0.0,,1.187042059393201
2024-12-06,West Europe,Storage,0,0,0,597,Winter,102,0,0.0,0.0,,1.1687652721306359
2024-12-07,West Europe,Storage,0,0,0,819,Winter,109,2,0.0,0.0,,1.0683354786116477
2024-12-08,West Europe,Storage,0,0,0,812,Winter,101,0,0.0,0.0,,1.109838074561235
2024-12-09,West Europe,Storage,0,0,0,547,Winter,89,2,0.0,0.0,,1.0772197689763834
2024-12-10,West Europe,Storage,0,0,0,688,Winter,109,1,0.0,0.0,,1.0931289522962961
2024-12-11,West Europe,Storage,0,0,0,1184,Winter,100,0,0.0,0.0,,1.0916054764135739
2024-12-12,West Europe,Storage,0,0,0,337,Winter,83,0,0.0,0.0,,1.0888739141092922
2024-12-13,West Europe,Storage,0,0,0,885,Winter,102,0,0.0,0.0,,1.0724084064200208
2024-12-14,West Europe,Storage,0,0,0,893,Winter,93,0,0.0,0.0,,1.1579174027297772
2024-12-15,West Europe,Storage,0,0,0,442,Winter,103,1,0.0,0.0,,1.1204684596446877
2024-12-16,West Europe,Storage,0,0,0,492,Winter,104,0,0.0,0.0,,1.1546413401923066
2024-12-17,West Europe,Storage,0,0,0,1151,Winter,105,0,0.0,0.0,,1.078600102178901
2024-12-18,West Europe,Storage,0,0,0,672,Winter,80,3,0.0,0.0,,1.141879448649416
2024-12-19,West Europe,Storage,0,0,0,325,Winter,87,3,0.0,0.0,,1.1893995630437952
2024-12-20,West Europe,Storage,0,0,0,526,Winter,84,2,0.0,0.0,,1.1738319662279468
2024-12-21,West Europe,Storage,0,0,0,798,Winter,100,0,0.0,0.0,,1.168578617662735
2024-12-22,West Europe,Storage,0,0,0,443,Winter,91,0,0.0,0.0,,1.1458934632646316
2024-12-23,West Europe,Storage,0,0,0,1063,Winter,101,2,0.0,0.0,,1.131578858657798
2024-12-24,West Europe,Storage,0,0,0,339,Winter,92,3,0.0,0.0,,1.0761610214246509
2024-12-25,West Europe,Storage,0,0,0,323,Winter,85,2,0.0,0.0,,1.1027573440367824
2024-12-26,West Europe,Storage,0,0,0,1142,Winter,85,0,0.0,0.0,,1.1035282537164057
2024-12-27,West Europe,Storage,0,0,0,541,Winter,94,3,0.0,0.0,,1.1472886317735345
2024-12-28,West Europe,Storage,0,0,0,385,Winter,101,2,0.0,0.0,,1.1647790173747494
2024-12-29,West Europe,Storage,0,0,0,760,Winter,81,1,0.0,0.0,,1.1341402338128692
2024-12-30,West Europe,Storage,0,0,0,1081,Winter,87,1,0.0,0.0,,1.1323425878962903
2024-12-31,West Europe,Storage,0,0,0,386,Winter,93,0,0.0,0.0,,1.0749906807563983
2020-01-01,Central India,Compute,61531,74826,9029,0,Winter,91,0,,,,1.0837165987040462
2020-01-02,Central India,Compute,93746,112998,5086,0,Winter,95,3,61531.0,,,1.1395085227337844
2020-01-03,Central India,Compute,68070,80850,12145,0,Winter,85,1,93746.0,,,1.1353953811009108
2020-01-04,Central India,Compute,110669,123190,4297,0,Winter,95,0,68070.0,,,1.1903332865183243
2020-01-05,Central India,Compute,162718,185163,7741,0,Winter,108,0,110669.0,,,1.1931447410319511
2020-01-06,Central India,Compute,102619,116231,5267,0,Winter,101,2,162718.0,,,1.080941472448527
2020-01-07,Central India,Compute,155858,192130,11271,0,Winter,101,0,102619.0,,,1.1107788045470044
2020-01-08,Central India,Compute,68632,75442,3439,0,Winter,85,0,155858.0,61531.0,11.540524288569989,1.172468895555551
2020-01-09,Central India,Compute,88279,95690,11152,0,Winter,91,0,68632.0,93746.0,-5.831715486527425,1.0501843938978788
2020-01-10,Central India,Compute,91340,105483,12001,0,Winter,98,1,88279.0,68070.0,34.18539738504481,1.162053106776431
2020-01-11,Central India,Compute,103890,120736,4116,0,Winter,94,0,91340.0,110669.0,-6.125473258093956,1.1159784210211325
2020-01-12,Central India,Compute,60324,66067,7587,0,Winter,90,1,103890.0,162718.0,-62.92727295074915,1.0537212130686848
2020-01-13,Central India,Compute,157993,170280,5480,0,Winter,107,1,60324.0,102619.0,53.96076749919606,1.132072304070883
2020-01-14,Central India,Compute,96924,105991,6460,0,Winter,83,3,157993.0,155858.0,-37.81262431187363,1.1094868687871786
2020-01-15,Central India,Compute,140463,156313,5667,0,Winter,107,0,96924.0,68632.0,104.66109103625132,1.1452723867707229
2020-01-16,Central India,Compute,93933,116490,3526,0,Winter,96,0,140463.0,88279.0,6.404694208135569,1.0817348244482436
2020-01-17,Central India,Compute,73932,79462,4771,0,Winter,109,0,93933.0,91340.0,-19.058462885920736,1.1028760122825392
2020-01-18,Central India,Compute,52729,59291,4816,0,Winter,86,0,73932.0,103890.0,-49.245355664645295,1.0928105675224058
2020-01-19,Central India,Compute,67877,72694,3056,0,Winter,105,0,52729.0,60324.0,12.520721437570453,1.0718878620390568
2020-01-20,Central India,Compute,69597,86182,5434,0,Winter,82,0,67877.0,157993.0,-55.949314210123234,1.1194077267151146
2020-01-21,Central India,Compute,63419,69605,12941,0,Winter,106,0,69597.0,96924.0,-34.56832157154059,1.1783433972819977
2020-01-22,Central India,Compute,157631,190626,14283,0,Winter,99,3,63419.0,140463.0,12.222435801598998,1.149021395926408
2020-01-23,Central India,Compute,89651,96808,3938,0,Winter,91,0,157631.0,93933.0,-4.558568341264518,1.1953926708803748
2020-01-24,Central India,Compute,51504,60167,10611,0,Winter,92,0,89651.0,73932.0,-30.33598441811394,1.183411133873931
2020-01-25,Central India,Compute,147475,156055,12292,0,Winter,99,1,51504.0,52729.0,179.6848034288532,1.1747003222081394
2020-01-26,Central India,Compute,75628,89062,10599,0,Winter,91,0,147475.0,67877.0,11.419184701739912,1.16010650921707
2020-01-27,Central India,Compute,146892,168165,4850,0,Winter,86,0,75628.0,69597.0,111.06082158713737,1.1557034730674143
2020-01-28,Central India,Compute,65943,75790,3032,0,Winter,84,0,146892.0,63419.0,3.9798798467336285,1.072185720371183
2020-01-29,Central India,Compute,172079,203799,12850,0,Winter,107,0,65943.0,157631.0,9.165709790586877,1.1836950815224843
2020-01-30,Central India,Compute,54451,61783,11327,0,Winter,87,0,172079.0,89651.0,-39.26336571817381,1.1412883538972987
2020-01-31,Central India,Compute,98882,104540,6440,0,Winter,98,1,54451.0,51504.0,91.98897173035104,1.0864367525532368
2020-02-01,Central India,Compute,130965,139764,9670,0,Winter,92,0,98882.0,147475.0,-11.195117816579081,1.0950554258441627
2020-02-02,Central India,Compute,178908,188262,11934,0,Winter,96,1,130965.0,75628.0,136.56317765906806,1.1785416446734476
2020-02-03,Central India,Compute,130662,150392,3045,0,Winter,107,0,178908.0,146892.0,-11.048933910628216,1.0724012728070764
2020-02-04,Central India,Compute,69545,79964,12905,0,Winter,97,0,130662.0,65943.0,5.462293192605736,1.080885274300022
2020-02-05,Central India,Compute,179332,195805,11303,0,Winter,109,1,69545.0,172079.0,4.21492454047269,1.096778033878897
2020-02-06,Central India,Compute,81139,95464,10753,0,Winter,107,1,179332.0,54451.0,49.012873960074195,1.1224502434979955
2020-02-07,Central India,Compute,133051,139808,6421,0,Winter,93,0,81139.0,98882.0,34.555328573451185,1.0935635091097626
2020-02-08,Central India,Compute,147053,161758,3015,0,Winter,96,2,133051.0,130965.0,12.284198068186157,1.1816091879009025
2020-02-09,Central India,Compute,56468,59451,8063,0,Winter,103,3,147053.0,178908.0,-68.43740917119413,1.140640550704209
2020-02-10,Central India,Compute,130416,158549,4935,0,Winter,91,0,56468.0,130662.0,-0.1882720301235248,1.1240347404183786
2020-02-11,Central India,Compute,96125,114222,11036,0,Winter,90,1,130416.0,69545.0,38.21985764612841,1.1774869068229576
2020-02-12,Central India,Compute,63935,72385,14224,0,Winter,90,1,96125.0,179332.0,-64.34824794236388,1.176849876502677
2020-02-13,Central India,Compute,77050,89485,4258,0,Winter,97,0,63935.0,81139.0,-5.039500117083031,1.1623101630260755
2020-02-14,Central India,Compute,145535,158335,10162,0,Winter,82,0,77050.0,133051.0,9.382868223463184,1.106414687982953
2020-02-15,Central India,Compute,75151,81107,11241,0,Winter,91,0,145535.0,147053.0,-48.895296253731644,1.0696657609015199
2020-02-16,Central India,Compute,60915,71433,9822,0,Winter,83,1,75151.0,56468.0,7.875256782602536,1.094211586577432
2020-02-17,Central India,Compute,131361,153540,4024,0,Winter,102,0,60915.0,130416.0,0.7246043430253957,1.1253170343198753
2020-02-18,Central India,Compute,179469,216574,6184,0,Winter,107,0,131361.0,96125.0,86.70377113133941,1.1030182755111073
2020-02-19,Central India,Compute,158554,188702,8696,0,Winter,100,3,179469.0,63935.0,147.99249237506842,1.1255607961463725
2020-02-20,Central India,Compute,76535,89065,12879,0,Winter,101,0,158554.0,77050.0,-0.6683971447112265,1.1485210281196092
2020-02-21,Central India,Compute,164117,199899,10101,0,Winter,102,0,76535.0,145535.0,12.768062665338235,1.1461607971075896
2020-02-22,Central India,Compute,153775,175548,5445,0,Winter,101,0,164117.0,75151.0,104.62136232385464,1.1507111777841508
2020-02-23,Central India,Compute,79430,95320,4486,0,Winter,106,0,153775.0,60915.0,30.39481244356891,1.0967394807083604
2020-02-24,Central India,Compute,79456,95541,7440,0,Winter,102,1,79430.0,131361.0,-39.51324974688074,1.1994513973294876
2020-02-25,Central India,Compute,61446,73743,12593,0,Winter,94,0,79456.0,179469.0,-65.76233221336275,1.074418710395803
2020-02-26,Central India,Compute,114890,132867,13426,0,Winter,87,0,61446.0,158554.0,-27.538882651967157,1.0885594449167866
2020-02-27,Central India,Compute,77653,95544,11796,0,Winter,103,1,114890.0,76535.0,1.4607695825439342,1.0606269968247997
2020-02-28,Central India,Compute,128854,147125,11834,0,Winter,108,0,77653.0,164117.0,-21.486500484410513,1.0607719323589606
2020-02-29,Central India,Compute,69991,77542,5243,0,Winter,87,0,128854.0,153775.0,-54.48479921963908,1.0874580718552902
2020-03-01,Central India,Compute,177881,196716,8191,0,Spring,88,1,69991.0,79430.0,123.94687145914642,1.1047107838586248
2020-03-02,Central India,Compute,164228,174028,5496,0,Spring,81,0,177881.0,79456.0,106.69049536850584,1.1236187108749376
2020-03-03,Central India,Compute,66707,79232,12815,0,Spring,98,3,164228.0,61446.0,8.561989389057057,1.0857930947988017
